Data;Regressor;Best_parameters;MSE;MAE;MAPE
aa_freq+avg_protvec+shannon_entropy+residue_repeats+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.048706438457425;1.5943850450957318;13.291671735898882
aa_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";4.9892831588280275;1.6036162002165764;13.690801351492082
aa_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.073115349050135;1.6002792350857542;13.337914988269151
aa_freq+avg_protvec+shannon_entropy+residue_repeats+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.5178237825891525;1.634482407147505;13.391067703577786
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.583017905377653;1.6594281755419602;13.919025203273778
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";6.176309833623135;1.6427097598048603;13.86838675147119
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.327724780390241;1.659201041324143;14.168515053772587
aa_freq+avg_protvec+shannon_entropy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.89693127161338;1.6819826976061263;14.164856415801703
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";6.248700972314136;1.7106267089484963;14.627503131343506
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.435392974524585;1.6464820796826451;14.042130951749801
aa_freq+avg_protvec+shannon_entropy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.233719915655679;1.69945616022064;14.208734363633141
aa_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.405165181042593;1.6590531637820571;14.181751441306245
aa_freq+avg_protvec+shannon_entropy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";6.133198121596441;1.6948962444671525;14.222441593352144
aa_freq+avg_protvec+shannon_entropy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.837603619164268;1.6994486301203306;14.253977949426734
aa_freq+avg_protvec+shannon_entropy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.274122876450469;1.6510839765449266;13.743077053498116
aa_freq+avg_protvec+shannon_entropy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.3369536258488885;1.6395457544665661;14.014899248133439
aa_freq+avg_protvec+shannon_entropy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.95845869554219;1.684871979535309;14.206695484657605
aa_freq+avg_protvec+shannon_entropy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.315567785280534;1.6385683558718678;13.977184424353151
aa_freq+avg_protvec+shannon_entropy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.937078780160807;1.6811710533315325;14.196119665934578
aa_freq+avg_protvec+shannon_entropy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.853681664706574;1.6923185891910235;14.339627612694647
aa_freq+avg_protvec+shannon_entropy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.439193869092033;1.6546873887609934;14.102035110277459
aa_freq+avg_protvec+shannon_entropy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.265418275655274;1.6997393211427667;14.218025501020106
aa_freq+avg_protvec+shannon_entropy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.787152620131458;1.682671175765819;14.249796997250142
aa_freq+avg_protvec+shannon_entropy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.662566946613028;1.6611530669423438;13.921379444405579
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.051442841487322;1.5792844536965078;13.370244597299754
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.981764161610611;1.6040906714884622;13.306101776435861
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.015215652923262;1.6281648724207183;13.600405418613898
aa_freq+avg_protvec+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.914898661167418;1.5620310512166276;13.002943238378759
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.036528627936345;1.5773428538073317;13.36089380342912
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.913231109683673;1.6136127106719316;13.42913937757642
aa_freq+avg_protvec+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4.979811912560217;1.5656500378019813;12.957384828211971
aa_freq+avg_protvec+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.973320669568686;1.6071661617928794;13.397795714149549
aa_freq+avg_protvec+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";4.981539311318264;1.5667491647924197;13.010504197400472
aa_freq+avg_protvec+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.244762712036392;1.5888022789470873;12.978837334591189
aa_freq+avg_protvec+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.447781549340027;1.5776336070951236;13.252713595441529
aa_freq+avg_protvec+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.9751729705614895;1.6314721736518152;13.58735778133793
aa_freq+avg_protvec+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.256717392656559;1.6041150117292347;13.254453703042762
aa_freq+avg_protvec+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.978738344957869;1.6159659458839404;13.420923263261608
aa_freq+avg_protvec+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.065119643207159;1.576565531052471;13.097117480068482
aa_freq+avg_protvec+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.087469089684784;1.5793455265952072;13.136196734444974
aa_freq+avg_protvec+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.645663118730313;1.6025720694303487;13.339435065075792
aa_freq+avg_protvec+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.960405289120515;1.5689550247047397;13.071978900322184
aa_freq+avg_protvec+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";4.9851057383950215;1.556355565670376;12.965502214226108
aa_freq+avg_protvec+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.000614339052608;1.5679754181538577;13.073607008705498
aa_freq+avg_protvec+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.259432488679806;1.6995726314094446;14.250060024413184
aa_freq+avg_protvec+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.684503344999921;1.7212185844081744;14.345776047493535
aa_freq+avg_protvec+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";6.049667955413851;1.7665565299264179;15.00688454289944
aa_freq+avg_protvec+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.673685809725958;1.7213002355419549;14.447903821069694
aa_freq+avg_protvec+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.849688902740586;1.7130614846997725;14.497099920544407
aa_freq+avg_protvec+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.861548904504217;1.700146915090199;14.464949085946424
aa_freq+avg_protvec+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";7.231582818855309;1.7195394310413659;14.223323607889252
aa_freq+avg_protvec+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.150144162712034;1.7735820258615964;14.979920196460373
aa_freq+avg_protvec+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.746955940147707;1.7020616869062366;14.346485488236347
aa_freq+avg_protvec+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.554825586336969;1.6765543416416933;14.131584069215517
aa_freq+avg_protvec+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";7.5106908505832015;1.7505513291252128;14.491846358522844
aa_freq+avg_protvec+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.038890162211325;1.7431602656446752;14.711185218611424
aa_freq+avg_protvec+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.8330087820157255;1.7084398324693164;14.455937755637006
aa_freq+avg_protvec+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.747048391325348;1.7057707307749943;14.44427672121425
aa_freq+avg_protvec+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.795699971791499;1.7189922618396922;14.600345457227268
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.511689420630972;1.628135453790875;13.753477877216355
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.178149222207788;1.626149472250731;13.722455287860466
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.278025111355657;1.6936128774711;14.308940927260375
aa_freq+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.378079242317896;1.6369479426166444;13.647161047431055
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.234533875217849;1.6161901511823706;13.727692274082509
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";5.806454619782026;1.647107030684927;13.773254466891327
aa_freq+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.359431431178575;1.6483151454218719;13.808367610215555
aa_freq+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.095051762466651;1.6500531501258773;13.63357766354606
aa_freq+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.325809058122984;1.6424789417532843;13.740125219094685
aa_freq+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.484202424148699;1.6617847465076672;13.801788947485733
aa_freq+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.479515917022316;1.6331856731118715;13.689740774206163
aa_freq+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 12, 'weights': 'distance'}";5.397824862711273;1.7050001035216857;14.384545492859196
aa_freq+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.336228885537864;1.6407776813888513;13.728588050498313
aa_freq+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.430126095130576;1.6211865287474543;13.476465884446212
aa_freq+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.495842831122528;1.6639690552965523;13.885375796928056
aa_freq+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.50009354266576;1.6774749326103937;14.01145807587453
aa_freq+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.2443716386513435;1.597633636887204;13.400217889795954
aa_freq+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.462906584184105;1.6264924815325486;13.313102260667053
aa_freq+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'}";5.453081228412478;1.6732256789202167;13.974957195323828
aa_freq+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";5.396893508163658;1.6819520689341272;14.04747973412228
aa_freq+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";5.883887339149833;1.6007421075103274;13.30559418562894
aa_freq+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.704266921691001;1.7005812661946451;14.33347435303779
aa_freq+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";6.3078416713784;1.7159129290332147;14.210587944876844
aa_freq+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.368060003690094;1.6711366221106985;14.191646667175522
aa_freq+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.439346160217918;1.7677980655367505;14.726887768232496
aa_freq+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.72584224070956;1.730353902805424;14.67913175594166
aa_freq+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";5.7972938074413705;1.6863041909656968;14.23805059808906
aa_freq+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";6.554701262120382;1.781354785277294;14.797743218536697
aa_freq+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'}";6.042455265008094;1.76358055340771;14.872088671737451
aa_freq+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.128927563012655;1.7519568310152083;14.614562232976134
aa_freq+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.083039098266195;1.6557035704545073;13.958199117729059
aa_freq+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'}";6.420364761756273;1.7472304683469277;14.532813227097781
aa_freq+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.054501562889349;1.754484820493991;14.653213817376637
aa_freq+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.263481978340902;1.7764907322330312;14.798012947572989
aa_freq+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'}";6.265345207341294;1.7766512008897457;14.901671634649565
aa_freq+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'}";5.315627618008363;1.6253351549616721;13.619135295616463
aa_freq+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.217065970054436;1.683961382210843;14.167852767616656
aa_freq+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'}";5.390323717405076;1.651988169908475;13.683881405801927
aa_freq+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 11, 'weights': 'distance'}";5.227842126396907;1.692173871400304;14.251079069789045
aa_freq+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'}";5.422976613398421;1.662664431631125;13.807904952747924
aa_freq+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'}";5.323828484731852;1.6864024851180897;14.001636394156122
