Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+paac+net_contact_energy;{'metric': 'chebyshev', 'n_neighbors': 4, 'weights': 'distance'};5352.015785005963;46.15564051051642;216.32728397758135;(0.2493222247294873, 0.1761849281554311)
aa_freq+paac+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4876.736126377613;44.40023529493654;197.1227774979871;(0.37076646491640214, 0.040039328870287785)
aa_freq+paac+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4727.521389114126;43.98030357955868;199.2751320596149;(0.381478245145323, 0.034215969810767494)
aa_freq+paac+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4665.235168300225;43.952652425888736;206.6282452990832;(0.40749214520552457, 0.022884580920182397)
aa_freq+paac+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4537.1182007399075;42.77648941522351;203.5856195187387;(0.5002858852768739, 0.004155646721215809)
aa_freq+paac+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};7096.854812868569;53.67674479724358;226.32039779005413;(0.07633548176717167, 0.6831645628171925)
aa_freq+paac+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'uniform'};4311.4730507316335;43.08311425176838;221.89372096414064;(0.44780680699115527, 0.011531091831367931)
aa_freq+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4695.6195412944035;42.73389348510891;256.2696170567462;(0.4010097724377164, 0.025368195921081475)
aa_freq+cetd+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+cetd+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+cetd+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+cetd+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+cetd+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
aa_freq+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
aa_freq+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5445.3749072020355;44.08294378677861;150.7321393905755;(0.2935232233296768, 0.10901463193005574)
aa_freq+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5365.524149046756;43.89731469755416;156.89108176917838;(0.2827598509354001, 0.12324594350036723)
aa_freq+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5342.759517506284;43.24878499982139;150.2680463284962;(0.3034967782969554, 0.09696081618882625)
aa_freq+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5335.525982933109;42.891265407672854;150.92413702066608;(0.30943594312564154, 0.09027907994747031)
aa_freq+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4272.048528004259;41.425833649238264;245.88386965830318;(0.43223475984111603, 0.01516835710099184)
aa_freq+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5490.7964144189355;45.65725217326589;215.87148635366643;(0.20505511854985156, 0.26847052376426844)
aa_freq+aromaticity+helix;{'metric': 'chebyshev', 'n_neighbors': 7, 'weights': 'uniform'};6085.851154901801;48.19349388495571;405.45360467617036;(0.24492917648689522, 0.1841779244143213)
aa_freq+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'};5117.425296093723;45.15818100949353;130.3131139370557;(0.5380217697657855, 0.0017971754291722455)
aa_freq+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'};5054.936375724817;45.458890790944906;181.78907749444284;(0.5722157417875389, 0.0007697412187888281)
aa_freq+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'};5068.331987219487;45.95403478728399;180.36768090752963;(0.48743960877226516, 0.005413825654034314)
aa_freq+aromaticity+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5558.624302439006;46.90261125154126;204.2403967192142;(0.45883551064920886, 0.009424423525088113)
aa_freq+helix+turn;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4180.270653252456;40.996405428276084;204.8219771502702;(0.5399703423073416, 0.0017164787602677604)
aa_freq+helix+sheet;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'uniform'};4931.6816144109;45.00157412422793;208.06305564606825;(0.5467332422207628, 0.001460349380904806)
aa_freq+helix+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5449.9881936314;47.12707617847071;237.2845131870218;(0.4295001217813036, 0.015896623155742345)
aa_freq+helix+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5786.620711635679;47.22978237804066;190.34117081097793;(0.3626538324256894, 0.0449589381974112)
aa_freq+turn+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};4940.261586521539;44.87883965959212;162.52844184063468;(0.6252560195654489, 0.00016933484251876581)
aa_freq+turn+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4231.705095828125;42.902815312942295;275.65961618781665;(0.5156339940977055, 0.0029890752302520734)
aa_freq+turn+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 6, 'weights': 'distance'};5017.201352140938;43.77859462396257;147.4405317417203;(0.5752131619472746, 0.0007114402802411769)
aa_freq+sheet+gravy;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'uniform'};4943.443111870006;45.35514572722911;190.39303861706566;(0.4936771850681349, 0.004767322010577133)
aa_freq+sheet+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5511.249537727004;46.57325484569627;218.86430304024506;(0.4903626751720529, 0.005102096372557605)
aa_freq+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};5863.531509682605;46.802902072079895;157.9760091817307;(0.39041888849991413, 0.02989809862889863)
dipep_freq+avg_protvec+shannon_entropy;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5500.242611878084;45.31487287501406;119.96266821849623;(0.5120140343135489, 0.003235054781859741)
dipep_freq+avg_protvec+residue_repeats;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5755.446575146818;46.25459972491715;147.39762698907322;(0.29846348260292876, 0.10291100985373083)
dipep_freq+avg_protvec+paac;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};4949.992412307514;45.04436578197618;205.55915051232486;(0.29862296720664255, 0.1027183511857985)
dipep_freq+avg_protvec+cetd;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+avg_protvec+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5155.17686211727;42.01565571380307;150.37388925251494;(0.3159018060087058, 0.08341002103667354)
dipep_freq+avg_protvec+aromaticity;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};5786.495260338204;48.6760000266834;837.7706948309711;(0.16622891157171463, 0.3714661796494119)
dipep_freq+avg_protvec+helix;{'metric': 'manhattan', 'n_neighbors': 5, 'weights': 'distance'};5657.276936212683;45.72024860702357;178.84094980527212;(0.4013217800468851, 0.025243799155594628)
dipep_freq+avg_protvec+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};6164.614599834725;46.99403326033893;138.87088059126725;(0.22083867703936155, 0.23253340124249378)
dipep_freq+avg_protvec+sheet;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5959.5853028427855;46.376708134385474;130.80009270889315;(0.34214697079366363, 0.05956225777326386)
dipep_freq+avg_protvec+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5790.779364067555;46.80834768625;165.06550655040053;(0.28517662690958345, 0.11993688348613167)
dipep_freq+avg_protvec+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5481.49541410704;47.127073394635055;202.7232553241487;(0.3012898038188857, 0.09953689978224706)
dipep_freq+shannon_entropy+residue_repeats;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5690.138615901312;45.81835201149983;131.41986911089597;(0.28524104616440227, 0.11984959128717956)
dipep_freq+shannon_entropy+paac;{'metric': 'euclidean', 'n_neighbors': 9, 'weights': 'uniform'};4869.865222516258;44.98469998856278;173.08663747108932;(0.39825122942420704, 0.026490019313075267)
dipep_freq+shannon_entropy+cetd;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+shannon_entropy+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5311.616038947655;42.96857310460048;133.10482510914588;(0.3270344976872479, 0.07253107719021579)
dipep_freq+shannon_entropy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5408.222491770506;45.58573332932657;125.6070956960575;(0.45488524075751163, 0.010138136689039482)
dipep_freq+shannon_entropy+helix;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5338.170783212159;44.89547738281429;126.42910160412917;(0.498602923712522, 0.004304634227078698)
dipep_freq+shannon_entropy+turn;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};5407.031809220352;48.50679619925236;246.83199610120607;(0.20485366212486467, 0.26895133301128543)
dipep_freq+shannon_entropy+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5381.30869596313;45.34674402097288;117.67888460046625;(0.5392719386107527, 0.001745031661901017)
dipep_freq+shannon_entropy+gravy;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5059.2199483228405;44.642956321365965;123.33936743385965;(0.4991285334406372, 0.004257619075269505)
dipep_freq+shannon_entropy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'uniform'};4530.1188274128135;42.766537520445894;209.04197570353546;(0.6062263408446584, 0.0003006516201150441)
dipep_freq+residue_repeats+paac;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'uniform'};4759.035646175923;45.62950675823654;235.15416850998682;(0.3230841901495486, 0.07625761766281611)
dipep_freq+residue_repeats+cetd;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+residue_repeats+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 7, 'weights': 'distance'};5636.336789956239;45.139392537287044;171.84706692193717;(0.23874567679507364, 0.19585426788037447)
dipep_freq+residue_repeats+aromaticity;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5753.764383605767;46.36737777296591;151.31488019330547;(0.24163039015812193, 0.1903447280731699)
dipep_freq+residue_repeats+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5721.884745922024;45.9500836463;151.60589424439675;(0.2668980881361911, 0.14665763968587886)
dipep_freq+residue_repeats+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5753.953614402268;46.347741197172226;154.6502449661247;(0.2313402599205317, 0.21050186739037996)
dipep_freq+residue_repeats+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5671.028372879758;45.75396523761448;155.7443394706879;(0.2846489231323911, 0.12065373179106668)
dipep_freq+residue_repeats+gravy;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5363.046978410138;45.13631403035174;160.69070700457254;(0.3862163113516157, 0.03186891659377361)
dipep_freq+residue_repeats+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5038.164207063221;43.75172179119076;144.02630100397224;(0.4680182506112627, 0.00792758989412148)
dipep_freq+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 10, 'weights': 'distance'};4586.844838496811;43.57237454987223;214.72467568459058;(0.49402705734633967, 0.004733108009122057)
dipep_freq+paac+net_contact_energy;{'metric': 'chebyshev', 'n_neighbors': 4, 'weights': 'distance'};5351.35524105115;46.13759859368523;216.26612493747558;(0.2492137051342394, 0.17637937526987602)
dipep_freq+paac+aromaticity;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4979.866616226036;44.70652922792422;208.84709457442548;(0.2988529122070143, 0.10244105419677152)
dipep_freq+paac+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4577.610442368315;43.48840874157686;204.9254913675916;(0.3888353925109786, 0.03062869943187616)
dipep_freq+paac+turn;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4838.725383638732;44.78915903041001;206.36542809896937;(0.31662815834524016, 0.08266414910621958)
dipep_freq+paac+sheet;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};4725.802804719112;44.25913677326253;211.3827925967752;(0.35050881025929836, 0.053213527050345565)
dipep_freq+paac+gravy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};6705.886040977481;51.9771116689379;237.19918394002525;(0.16537298187948785, 0.37396885299242394)
dipep_freq+paac+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'uniform'};4475.181044116633;43.560504871469796;199.8084162867213;(0.3980038532300819, 0.026592571741753893)
dipep_freq+cetd+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'};4695.682186706112;42.734278743684406;256.2679864645091;(0.40100125382839474, 0.025371599302492876)
dipep_freq+cetd+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+cetd+helix;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+cetd+turn;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+cetd+sheet;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+cetd+gravy;{'metric': 'chebyshev', 'n_neighbors': 9, 'weights': 'distance'};4946.811107266935;45.650638983887305;308.03510857169204;(0.3588483557704384, 0.047427161734844764)
dipep_freq+cetd+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'distance'};5077.6640310532875;46.82632358071204;292.58696917982684;(0.323292381435795, 0.07605760065812235)
dipep_freq+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5457.674855315764;44.91223047053387;149.4698232255368;(0.230738889736459, 0.21172342486170256)
dipep_freq+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5441.386824934261;44.95375532991269;157.81835171140892;(0.22665828513338243, 0.2201405099118144)
dipep_freq+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5415.0508670880545;44.29571524376018;151.19216011408963;(0.2393856606794978, 0.1946225100912667)
dipep_freq+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 10, 'weights': 'distance'};5394.904301206701;44.252171830932795;150.42843844271627;(0.25739341772446966, 0.16214417304756099)
dipep_freq+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};4968.729038948918;46.17048303342005;209.0017250612632;(0.30742563727983674, 0.09250023070076359)
dipep_freq+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};5421.706034384574;46.19939748741656;216.16564160711755;(0.21878428638721523, 0.23701801622824206)
dipep_freq+aromaticity+helix;{'metric': 'manhattan', 'n_neighbors': 9, 'weights': 'distance'};5922.010736211651;47.594917844871304;249.13549616287463;(0.1569485748247998, 0.3991243571143907)
dipep_freq+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5550.216173868542;47.74443351355755;202.6152312734093;(0.40372365809994615, 0.02430281503535793)
dipep_freq+aromaticity+sheet;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5666.381665242978;48.265087044438296;214.99134346024172;(0.34869365213524867, 0.05454402673619743)
dipep_freq+aromaticity+gravy;{'metric': 'manhattan', 'n_neighbors': 8, 'weights': 'distance'};5225.413298406305;46.46787580794117;187.2142195580608;(0.4618864116875492, 0.008902670122956572)
