Data;Regressor;Best parameters;MSE;MAE;MAPE;PCC
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_contact_energy+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3372.498250395235;27.50121354055944;12509559.110961528;(0.5962585273802892, 3.9341175003613186e-15)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_contact_energy+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3965.085453574089;29.786222701398604;12509953.604781091;(0.5137819320535647, 5.2934881247629575e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_contact_energy+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3372.395159486144;27.486528225874128;12509558.895634333;(0.5962058809543301, 3.961563409015338e-15)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+net_contact_energy+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3920.9062302763546;29.002031722377623;12510257.707317226;(0.5244368512572075, 1.784799110404548e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+turn;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2815.0364245734513;31.250483643217613;3966397.2651804667;(0.67412887484148, 2.7611830190308296e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2800.631088218008;31.051658739046147;3859037.680224606;(0.6789182424320539, 1.1809868424656621e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6222.915794307572;36.011670323776215;227331.9510004293;(0.503872301041743, 1.4074711808955053e-10)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3687.6609447536466;30.19901291118881;214015.5312937969;(0.5765620542363559, 4.865445007518876e-14)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2840.849151342857;31.198899164260407;3858754.7313314253;(0.6715628477209528, 4.324021626508673e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6169.7434866152635;35.94593605804195;227332.4958555196;(0.508302717766284, 9.125359988077273e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";3147.4823968954893;30.507880737714437;194525.75849248824;(0.6218168273187197, 1.15169523945302e-16)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6220.360696510369;36.52883815594405;227332.05009515813;(0.5028445616151772, 1.554927705315924e-10)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";3148.6549459338466;30.541242882502456;194516.75664134367;(0.6216414055123541, 1.181252847578485e-16)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4353.698777323577;32.807873051048944;213969.42121747296;(0.5186876770851248, 3.223937643616982e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2839.145537656755;31.218338802160748;3859486.0578782647;(0.6720486452007268, 3.973372847105152e-20)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6169.7434866152635;35.94593605804195;227332.4958555196;(0.508302717766284, 9.125359988077273e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3701.205088984416;30.372614309790208;213991.11096981706;(0.5759670133485716, 5.235893896800724e-14)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6169.586262244634;35.932964030069925;227331.45422103227;(0.5083329899131542, 9.098186459521622e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";3161.105694773533;30.53886939935026;194532.71955913646;(0.6201160384821192, 1.471458513701611e-16)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4353.698777323577;32.807873051048944;213969.42121747296;(0.5186876770851248, 3.223937643616982e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6169.777590915963;35.958138855244755;227332.02637614985;(0.5082429240793429, 9.17926408173909e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 3, 'weights': 'distance'}";3150.684082556051;30.600765888154093;194510.99073621831;(0.6209552903105174, 1.304129826566225e-16)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4342.957518582319;32.723956967132864;213969.18811723986;(0.5193938469051356, 2.999872746339238e-11)
dipep_freq+avg_protvec+shannon_entropy+residue_repeats+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";4353.698777323577;32.807873051048944;213969.42121747296;(0.5186876770851248, 3.223937643616982e-11)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5493.12342634332;35.92397794615385;12512474.481113413;(0.3816281599581332, 2.5662817308702204e-06)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5494.900738231432;35.969852072027976;12512524.590440707;(0.3810898955623011, 2.658133845494317e-06)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3141.750711719249;30.965931166893157;39409387.81818201;(0.6049664393323065, 1.2239472165916626e-15)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4629.305642695935;31.52873801608392;12477696.523403334;(0.48081676884823676, 1.217453893716261e-09)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5478.892212660802;35.78373319090909;9488471.194017755;(0.38287628370648774, 2.3647538224551665e-06)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3245.0691762699166;31.349378994239405;39446040.46895848;(0.5915237537130773, 7.314771147219953e-15)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4696.326621716914;32.25601074335665;12477698.912680719;(0.47602228587526624, 1.869475415847588e-09)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3242.0305028483344;32.04317013748727;39655033.212271325;(0.5907609989550313, 8.075740556387074e-15)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4466.510426612019;30.87412263146853;12477694.213793278;(0.5056492194194235, 1.1838208156476903e-10)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3996.6276503532777;28.29642333076923;12477638.432471612;(0.5177143582208736, 3.559488760895038e-11)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5442.946904374089;35.40936256153846;9486720.468968088;(0.38702421102374734, 1.7975917742082597e-06)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4921.59226778388;33.51850941468532;12512474.433963643;(0.4125110494332565, 3.064045153691015e-07)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4466.047209828802;30.932863890209788;12477694.525681393;(0.5056149310496053, 1.1877916529962217e-10)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";5335.298404846817;35.716551372727274;12512487.715421192;(0.37005083599938576, 5.393436378750039e-06)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4463.930007031599;30.811185568531467;12477694.038968105;(0.5054531812218881, 1.2066977484481413e-10)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3996.6276503532777;28.29642333076923;12477638.432471612;(0.5177143582208736, 3.559488760895038e-11)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";3316.714135637239;31.75083939235366;39713104.09917176;(0.5877792260758031, 1.1861194538445323e-14)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4505.124134923907;31.324472281818178;5106689.369126231;(0.5034225746623717, 1.4702525725739785e-10)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4006.6941297868443;28.538528225874128;12477645.34975433;(0.515170860119543, 4.603817551252171e-11)
dipep_freq+avg_protvec+shannon_entropy+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4262.592591325306;29.82803871538461;12477646.187363768;(0.5029722567501952, 1.5358249007812574e-10)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4152.961394618145;30.22290102307692;1314057.8738066084;(0.6145788330193519, 3.2340615756910877e-16)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4231.887040996159;29.674474519580418;142224.8004456085;(0.5992452588903058, 2.646374813050591e-15)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'distance'}";4788.887928080578;34.52189403006993;18901544.34620342;(0.4638572976442258, 5.390756930280866e-09)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4580.635194279334;31.807998925174818;142567.2367299528;(0.5733833043105203, 7.188232448487886e-14)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3589.2068266114593;27.784346407692308;39238.882436120555;(0.6417379513113929, 5.821626434885295e-18)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2817.3914690231227;27.990896442657338;589248.3815307486;(0.6613565357434051, 2.464858648823258e-19)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";5577.339805148549;34.87419472937063;487880.8672495296;(0.3236161156133971, 8.061969085367564e-05)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3589.2068266114593;27.784346407692308;39238.882436120555;(0.6416036277075513, 5.9443519759915e-18)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2807.0579807941012;27.985823016083913;589248.1494968437;(0.6629827261265406, 1.8764207382932387e-19)
dipep_freq+avg_protvec+shannon_entropy+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2821.962630346479;27.778830009090907;758429.269291587;(0.6621043404642355, 2.1747469233035463e-19)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4235.849169759684;29.788129694405587;142296.33862993063;(0.5986047959458407, 2.882218824819934e-15)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3640.6917530170535;28.51132542867133;39268.44762464123;(0.6365879765175071, 1.2859579493520232e-17)
dipep_freq+avg_protvec+shannon_entropy+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2799.4009843611643;27.86404329580419;759351.2910148788;(0.6639779856756263, 1.5865905256715864e-19)
dipep_freq+avg_protvec+shannon_entropy+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3251.1612153115134;28.529249589510485;758432.7541195462;(0.6232409888564706, 9.369892699997721e-17)
dipep_freq+avg_protvec+shannon_entropy+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";2830.1752985282974;27.911976862237758;758480.0972299972;(0.6607152706220889, 2.7434930397640044e-19)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+turn;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3741.1283004272354;28.750796127972034;12509943.406087507;(0.5639097201293419, 2.2445119034031075e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3741.1283004272354;28.750796127972034;12509943.406087507;(0.5639097201293419, 2.2445119034031075e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3972.100920860802;29.240446477622378;12509857.66717838;(0.5530880903832021, 7.890342502914119e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+helix+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2622.128073480359;25.804421328875005;9216787.607886791;(0.6840662763460451, 4.6549330910421535e-21)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3741.1283004272354;28.750796127972034;12509943.406087507;(0.5639097201293419, 2.2445119034031075e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3973.814976804858;29.329257666433566;12509857.913876124;(0.5527788275284762, 8.173557648900389e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3455.1588761434873;27.715388365734267;12510368.32381764;(0.5886235606131647, 1.0642131793744045e-14)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3979.3806033782853;29.518208715384617;12509964.455587454;(0.5518171494077925, 9.118738677226306e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2620.16856827187;25.789270656305177;9140491.974788342;(0.6842983332161059, 4.461611265934092e-21)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+aromaticity+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3588.535944751878;28.739731023076917;12510378.284676855;(0.5832139715440844, 2.1205358419656812e-14)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3741.1283004272354;28.750796127972034;12509943.406087507;(0.5639097201293419, 2.2445119034031075e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3959.837779804858;29.07781011398601;12509853.177917533;(0.5550773001677071, 6.283606767337312e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2740.3790887402033;26.520243928399214;9201778.899373712;(0.6691004435249301, 6.622077158522429e-20)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3961.551835748914;29.166621302797207;12509853.42461528;(0.5547615122432678, 6.515549921456024e-13)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'}";2619.505007283763;25.78313442133743;9161030.144835593;(0.6843859793105499, 4.39065735442568e-21)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4145.3608755560745;29.83607368041958;12510376.374869544;(0.541773183792157, 2.8011305598549213e-12)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4537.558828755907;31.173614309790214;12509854.027315883;(0.4568015370888826, 9.778888517658045e-09)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";3455.1588761434873;27.715388365734267;12510368.32381764;(0.5886235606131647, 1.0642131793744045e-14)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4145.3608755560745;29.83607368041958;12510376.374869544;(0.541773183792157, 2.8011305598549213e-12)
dipep_freq+avg_protvec+residue_repeats+net_contact_energy+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4148.169267164466;29.892017736363638;12510376.510986468;(0.541640805892708, 2.8421680740265828e-12)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+sheet;KNN;"{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'}";2796.3216630954958;31.067807429816863;3909577.835239148;(0.6753608782128098, 2.2226695303859e-20)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6277.5414436825085;36.79687794615385;227553.61924491095;(0.4983447228617987, 2.39597373328174e-10)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3416.57428104036;29.419467456643353;214038.0449691962;(0.5950551376823404, 4.610251907001834e-15)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6277.368230144047;36.781437386713286;227967.31282405904;(0.4984412352676866, 2.3740142065137195e-10)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3404.0105188498005;29.360582841258736;214040.64676988864;(0.5957415772611205, 4.211828752686298e-15)
dipep_freq+avg_protvec+residue_repeats+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3125.498334094769;27.861587386713282;134782.49182364793;(0.6403592350216553, 7.208191810502985e-18)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6277.5438944797115;36.80101780629371;227967.60525889695;(0.4983285940678518, 2.3996626144775383e-10)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3404.0013144791715;29.35998843566433;214040.644501165;(0.5957410787430855, 4.212105560414035e-15)
dipep_freq+avg_protvec+residue_repeats+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3130.8418426961675;28.354615358741256;134272.62938945388;(0.6550609115614747, 6.975133349465865e-19)
dipep_freq+avg_protvec+residue_repeats+aromaticity+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3214.9723294286855;28.996003470629365;134787.9041482364;(0.6327420868000649, 2.301725925339798e-17)
dipep_freq+avg_protvec+residue_repeats+helix+turn+sheet+gravy;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6277.5438944797115;36.80101780629371;227967.60525889695;(0.4983285940678518, 2.3996626144775383e-10)
dipep_freq+avg_protvec+residue_repeats+helix+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'}";3403.305416751899;29.329603820279715;214038.8294794778;(0.5959132574899895, 4.117547342522025e-15)
dipep_freq+avg_protvec+residue_repeats+helix+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3218.6199470542306;28.26510486923077;588849.3045989658;(0.648196708529287, 2.108812096544199e-18)
dipep_freq+avg_protvec+residue_repeats+helix+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3451.627570683601;29.294594379720277;589332.9701928528;(0.6097340892616088, 6.360918935232746e-16)
dipep_freq+avg_protvec+residue_repeats+turn+sheet+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'uniform'}";3464.4477451853495;30.14952095314685;589335.0523913763;(0.6170300314961343, 2.2865630399027434e-16)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn+sheet;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4641.990403723739;33.36190102307692;9487029.164879225;(0.45403761406435283, 1.2303191929865117e-08)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4782.326298098565;32.504054869230764;12510303.661989968;(0.42268614587798886, 1.4497076119633725e-07)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+turn+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7134.430430953913;45.137162281818185;5121862.788967631;(0.26668621752710575, 0.0012835639680154405)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4060.857743364299;30.44365626783217;12510305.88283759;(0.48397645118325594, 9.143614476530333e-10)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";7134.430430953913;45.137162281818185;5121862.788967631;(0.26668621752710575, 0.0012835639680154405)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+helix+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4237.924062961669;29.409717037062936;12477974.4827259;(0.49395277693231976, 3.63193984296857e-10)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+sheet+gravy;KNN;"{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'}";4704.738746070593;32.64820871538462;12510313.952614384;(0.4233885176385456, 1.3754589311026555e-07)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+sheet+net_charge_at_pH7point4;KNN;"{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'}";6761.5350463385275;43.79870074335665;5121860.112044554;(0.2744694978603172, 0.0009088664727057333)
dipep_freq+avg_protvec+net_contact_energy+aromaticity+turn+gravy+net_charge_at_pH7point4;KNN;"{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'}";7018.596577963703;45.022973470629374;12510555.94335054;(0.310798772362494, 0.0001580954164657423)
