Data;Best_params;MSE;MAE;MAPE;PCC
aa_freq+residue_repeats+sheet;{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'};3066.182267923049;31.717966866547968;3883509.997812214;(0.6161457958315929, 2.592081417600201e-16)
aa_freq+residue_repeats+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6321.491240237641;37.086159834265736;227554.39216516248;(0.49164334945765836, 4.509326635334089e-10)
aa_freq+residue_repeats+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'uniform'};3553.6616032046954;30.66578214195804;214246.61483947447;(0.5789184536457382, 3.633188907085802e-14)
aa_freq+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5095.12067789297;31.672432491608394;83539030.22979467;(0.5259773266115655, 1.520404548161123e-11)
aa_freq+paac+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4303.1913797929;29.81936745664336;5107941.168611137;(0.5529454131789387, 8.019798448126445e-13)
aa_freq+paac+aromaticity;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5271.747246188409;32.90948144265734;1269102.438566204;(0.5792189020771531, 3.499798361055525e-14)
aa_freq+paac+helix;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4977.579322412185;31.944376547552444;1269106.4209129077;(0.5778168166977204, 4.1659172207423774e-14)
aa_freq+paac+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5271.747246188409;32.90948144265734;1269102.438566204;(0.5792189020771531, 3.499798361055525e-14)
aa_freq+paac+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4943.713207216381;31.389642281818183;1269102.3594840234;(0.5809875306428898, 2.8059343036932995e-14)
aa_freq+paac+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4935.671139684913;31.149187736363636;1268723.8637879994;(0.5748719375241828, 5.99061492062236e-14)
aa_freq+paac+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5202.247989284773;33.81571221188811;5106741.98990709;(0.5767786689178869, 4.737022794395453e-14)
aa_freq+cetd+net_contact_energy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
aa_freq+cetd+aromaticity;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5314.426181851012;32.433411512587405;83539961.20030986;(0.5039550094778769, 1.396210811015676e-10)
aa_freq+cetd+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5358.518987955907;32.92618773636364;83539959.3706533;(0.49901180757390445, 2.2481105086945525e-10)
aa_freq+cetd+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5279.46922082304;32.115908016083914;83539950.50430296;(0.5067077505385725, 1.0673582574463507e-10)
aa_freq+cetd+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5403.369870851012;33.015446477622376;83539971.96695217;(0.5011748627668676, 1.826851469222082e-10)
aa_freq+cetd+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4942.481079955907;31.67747444965035;83539629.81245731;(0.5222497711877807, 2.237931970433493e-11)
aa_freq+cetd+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3714.576599471394;28.414525327437854;75730227.65408751;(0.6005309861277751, 2.2282936320201086e-15)
aa_freq+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4918.303945042787;33.200206547552455;5119772.084318086;(0.40400823915239376, 5.620576986726501e-07)
aa_freq+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};6202.755407431599;35.46406668741259;67678989.13304265;(0.34079259645167703, 3.1149881997501736e-05)
aa_freq+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4788.441231196633;33.367031722377625;5120370.833076881;(0.41735668583389895, 2.1520426366281437e-07)
aa_freq+net_contact_energy+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4691.301111672158;31.56994780629371;5120028.087836023;(0.43336573365354997, 6.433540524679414e-08)
aa_freq+net_contact_energy+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};7543.021873032996;42.00233242167832;67747874.69669008;(0.3060377005919775, 0.0002014806245148483)
aa_freq+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5867.522225462374;38.78492661748252;5107762.549943318;(0.3563138528818215, 1.2554544652776253e-05)
aa_freq+aromaticity+helix;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4107.561623494983;30.77547444965035;1035602.018083174;(0.5099479336888979, 7.756682413676163e-11)
aa_freq+aromaticity+turn;{'metric': 'manhattan', 'n_neighbors': 16, 'weights': 'uniform'};2945.304725847241;32.79216563409091;2182134.1611866187;(0.6507597196744904, 1.399830672096811e-18)
aa_freq+aromaticity+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};3108.9536473071503;26.039257666433567;4607474.709872883;(0.6696223911355845, 6.052090698879084e-20)
aa_freq+aromaticity+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5234.473217196679;36.393667526573424;449088.39529198967;(0.45998967113019096, 7.484268279341343e-09)
aa_freq+aromaticity+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4907.823951099458;34.21988703706293;1138560.96435498;(0.40744754213603923, 4.4063642684150575e-07)
aa_freq+helix+turn;{'metric': 'manhattan', 'n_neighbors': 13, 'weights': 'uniform'};2893.437526127436;33.92846056584185;1213710.5214873569;(0.6362889145966175, 1.3459053820440963e-17)
aa_freq+helix+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};3119.2406836418363;26.927956967132868;1035237.1071030396;(0.633241261751446, 2.1351971595733475e-17)
aa_freq+helix+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4753.1590440506925;34.90926410000001;487571.84898914176;(0.49028148571945496, 5.11917846058201e-10)
aa_freq+helix+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5711.452057942815;38.92803389020979;379574.50586356147;(0.3148953824599142, 0.00012789961003064354)
aa_freq+turn+sheet;{'metric': 'chebyshev', 'n_neighbors': 10, 'weights': 'uniform'};2375.6915128514174;29.58196596013986;2788365.8936543046;(0.7232676109294511, 1.9616954646551504e-24)
aa_freq+turn+gravy;{'metric': 'chebyshev', 'n_neighbors': 5, 'weights': 'uniform'};3812.2341727485564;37.88570373636363;279998.9823658281;(0.4826710113525549, 1.0295340890230592e-09)
aa_freq+turn+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5404.236218343515;37.20960731678323;1137851.34413445;(0.37894270322313334, 3.056545713935887e-06)
aa_freq+sheet+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4688.72267577132;31.727630463636363;450020.12487057707;(0.500309840335933, 1.985254967670494e-10)
aa_freq+sheet+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 2, 'weights': 'distance'};4750.66251079723;37.516445404252806;755324.7788426199;(0.39045017451352276, 1.4291965466153919e-06)
aa_freq+gravy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'uniform'};5349.030626716822;40.692928062703956;512331.97143118;(0.38082724467808426, 2.704078856390709e-06)
dipep_freq+avg_protvec+shannon_entropy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};3445.8703866188716;29.57319689720279;4538692.866610823;(0.6678298300259934, 8.237992151788961e-20)
dipep_freq+avg_protvec+residue_repeats;{'metric': 'euclidean', 'n_neighbors': 16, 'weights': 'uniform'};2895.9515732448062;32.16853263146853;5305140.782557844;(0.6487399048975859, 1.9340303380022293e-18)
dipep_freq+avg_protvec+paac;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4524.738648034563;30.45118773636364;1268503.7328521446;(0.5412786953439086, 2.95742516241085e-12)
dipep_freq+avg_protvec+cetd;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4867.628862927935;31.488152771328668;83539639.92084381;(0.5311751401838788, 8.798546710474991e-12)
dipep_freq+avg_protvec+net_contact_energy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};7263.08339442041;42.05921354055945;5194228.473737099;(0.3069558085347307, 0.00019233729991835778)
dipep_freq+avg_protvec+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'};4527.158109913187;34.14630128585237;569970.3294599389;(0.4277571894585331, 9.891464032067392e-08)
dipep_freq+avg_protvec+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};3830.7260583651114;28.83308081328671;38610.637438976366;(0.6174084295647424, 2.166820618074728e-16)
dipep_freq+avg_protvec+turn;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};2446.7401720306475;25.0638987586028;677868.1847956341;(0.7091632740991671, 3.7271266217233606e-23)
dipep_freq+avg_protvec+sheet;{'metric': 'manhattan', 'n_neighbors': 4, 'weights': 'distance'};2441.1024455282377;26.177565045155823;602015.3982491879;(0.7071879970663539, 5.551256154236943e-23)
dipep_freq+avg_protvec+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4085.213294719656;29.47725284125874;189619.7638009482;(0.6170258089313614, 2.2879349885196464e-16)
dipep_freq+avg_protvec+net_charge_at_pH7point4;{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'};4435.888786312394;35.64818909587949;9133618.043278063;(0.40149984644593345, 6.700821686074566e-07)
dipep_freq+shannon_entropy+residue_repeats;{'metric': 'euclidean', 'n_neighbors': 12, 'weights': 'uniform'};2457.94023699979;30.326339851748248;674428.7849745135;(0.7087531038089282, 4.049674979803559e-23)
dipep_freq+shannon_entropy+paac;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4584.754579469387;31.337439484615384;1136796.9679197567;(0.5378065621818335, 4.319266379111264e-12)
dipep_freq+shannon_entropy+cetd;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5375.663314718145;32.78096396013986;83539953.9147309;(0.5104925127336122, 7.349070647912677e-11)
dipep_freq+shannon_entropy+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};4578.2119206243915;35.13584420123517;40654001.96243939;(0.38003452371468416, 2.8473631842810247e-06)
dipep_freq+shannon_entropy+aromaticity;{'metric': 'chebyshev', 'n_neighbors': 2, 'weights': 'distance'};3741.622899009432;30.613202062426748;1817834.39075101;(0.509970272326865, 7.739540339535474e-11)
dipep_freq+shannon_entropy+helix;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5207.717942172884;33.90381710699301;3216093.248140088;(0.35433706863539227, 1.4132687504726309e-05)
dipep_freq+shannon_entropy+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5207.717942172884;33.90381710699301;3216093.248140088;(0.35433706863539227, 1.4132687504726309e-05)
dipep_freq+shannon_entropy+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5207.717942172884;33.90381710699301;3216093.248140088;(0.35433706863539227, 1.4132687504726309e-05)
dipep_freq+shannon_entropy+gravy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};5104.381019617081;34.548523400699295;487825.70314281713;(0.4259606890016158, 1.1334104545555858e-07)
dipep_freq+shannon_entropy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4042.435795525332;32.99336955454546;1135905.5698092675;(0.6013507240494543, 1.9961111593283873e-15)
dipep_freq+residue_repeats+paac;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5210.841673231626;33.41085207202798;1136801.1266213502;(0.5072701298823035, 1.0100725653703471e-10)
dipep_freq+residue_repeats+cetd;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5219.780302648215;33.40703389020979;83539284.61129247;(0.513258645984729, 5.57842313172213e-11)
dipep_freq+residue_repeats+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'distance'};4241.587850671991;30.409516407692312;12484279.637730625;(0.4900891694542042, 5.211469050203791e-10)
dipep_freq+residue_repeats+aromaticity;{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'};2839.277477539963;31.217742613936107;3880879.9698503558;(0.6645478656235464, 1.4408447880644253e-19)
dipep_freq+residue_repeats+helix;{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'};2837.1360772350454;31.169380152833817;4354603.644763929;(0.6654475429462061, 1.2369867002760605e-19)
dipep_freq+residue_repeats+turn;{'metric': 'euclidean', 'n_neighbors': 17, 'weights': 'distance'};2671.1953504091643;30.31854686736906;4755108.529948122;(0.6748581388800565, 2.4287228194905378e-20)
dipep_freq+residue_repeats+sheet;{'metric': 'euclidean', 'n_neighbors': 22, 'weights': 'distance'};2843.075529184015;31.04446419971521;4573769.283808866;(0.6638723525057986, 1.6151457109161177e-19)
dipep_freq+residue_repeats+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};6224.157440186005;36.6986261979021;227553.42400406653;(0.503006172833861, 1.5307894072541696e-10)
dipep_freq+residue_repeats+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 3, 'weights': 'distance'};2893.1163308424616;27.815099950589985;18420603.902375065;(0.6533244921888646, 9.25278153125198e-19)
dipep_freq+paac+cetd;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5101.239559011851;31.84725766643357;83539030.72929516;(0.5258107955611752, 1.547046397251509e-11)
dipep_freq+paac+net_contact_energy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4637.642894191502;31.764689134965035;5107939.982485286;(0.5001909205976968, 2.008043313289872e-10)
dipep_freq+paac+aromaticity;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4629.281482824773;30.813963960139862;1268462.4301784923;(0.5371655252147187, 4.629933864161024e-12)
dipep_freq+paac+helix;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4629.281469286311;30.81365626783217;1268447.0455631078;(0.53716676550237, 4.629312359888103e-12)
dipep_freq+paac+turn;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4627.865435020577;30.714145778321683;1268446.8465421286;(0.537333117557159, 4.546682816909899e-12)
dipep_freq+paac+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4456.975493251346;29.739551372727277;1268435.6261853839;(0.5495864695834294, 1.1737798735482538e-12)
dipep_freq+paac+gravy;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4475.506555381249;29.94737172237762;1268059.1137555141;(0.539542924922411, 3.575880229198765e-12)
dipep_freq+paac+net_charge_at_pH7point4;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};4628.718260634423;32.35408284125874;5106070.502484413;(0.5250057739092784, 1.6823430778813067e-11)
dipep_freq+cetd+net_contact_energy;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};7337.9489604019545;38.49800193216783;83611890.2044056;(0.2611850622690303, 0.0016283285676976264)
dipep_freq+cetd+aromaticity;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5368.576708934927;33.135348575524475;83539960.44554842;(0.49780249621470046, 2.523042913208941e-10)
dipep_freq+cetd+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5028.116130690173;32.52439053356643;83539627.40941788;(0.5139694176137116, 5.1948683725018115e-11)
dipep_freq+cetd+turn;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4949.5664803405225;31.76215277132867;83539619.0317955;(0.5216703400254082, 2.3755346907451498e-11)
dipep_freq+cetd+sheet;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};5364.3898346342285;33.028740183916085;83539974.48135011;(0.4974721540834795, 2.603623236877883e-10)
dipep_freq+cetd+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};4996.1332065293345;32.33418773636364;83539630.61112866;(0.5162307062747901, 4.1368863402591846e-11)
dipep_freq+cetd+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 2, 'weights': 'distance'};3603.4776350049947;28.691838026112706;68958281.12281218;(0.6075874139872207, 8.552476839674723e-16)
dipep_freq+net_contact_energy+aromaticity;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};6793.424009281781;37.77747444965034;67746251.27983575;(0.32339366445788087, 8.158871830312044e-05)
dipep_freq+net_contact_energy+helix;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};6463.877374785278;36.78597095314686;67746279.61257447;(0.30789537910733944, 0.00018338077880401002)
dipep_freq+net_contact_energy+turn;{'metric': 'manhattan', 'n_neighbors': 22, 'weights': 'uniform'};4410.725015961006;40.76280293026065;18047627.36410792;(0.29615526356860855, 0.0003289959809222258)
dipep_freq+net_contact_energy+sheet;{'metric': 'euclidean', 'n_neighbors': 1, 'weights': 'uniform'};5343.574075826005;34.742689065034966;5122233.268662681;(0.34786873968838417, 2.0706642068326388e-05)
dipep_freq+net_contact_energy+gravy;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};6657.202201064998;37.18917375034965;67746258.40406191;(0.2778295550417158, 0.0007805750039284121)
dipep_freq+net_contact_energy+net_charge_at_pH7point4;{'metric': 'manhattan', 'n_neighbors': 1, 'weights': 'uniform'};6638.884808181088;41.270162211888106;11722349.627971798;(0.2969920458510949, 0.0003158281168911088)
dipep_freq+aromaticity+helix;{'metric': 'chebyshev', 'n_neighbors': 3, 'weights': 'distance'};4536.807807369698;35.42178914290468;6268108.718285483;(0.3869952023875742, 1.8010659938631806e-06)
dipep_freq+aromaticity+turn;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};6564.633369260857;41.09154717692307;1135813.3468833307;(0.30081530557923336, 0.0002616451594066455)
dipep_freq+aromaticity+sheet;{'metric': 'chebyshev', 'n_neighbors': 1, 'weights': 'uniform'};4249.478498427387;31.27037654755245;51770.7710427412;(0.48029153339881286, 1.2764343181417664e-09)
